timestamp,region,service_type,usage_units,provisioned_capacity,cost_usd,availability_pct,economic_index,market_demand_index,internet_traffic_index
04-05-2025,US-West,Storage,502.88,428.98,207.91,97.74,108.82,115.67,156.68
04-05-2025,India-South,Storage,507.49,632.37,294.29,99.22,111.96,124.95,148.32
04-05-2025,US-East,Storage,591.1,571.61,289.32,98.33,99.16,98.97,122.8
04-05-2025,India-South,Compute,616.35,818.49,127.74,97.85,110.06,114.62,104.61
05-05-2025,Europe-North,Storage,527.97,756.82,154.37,96.9,96.95,107.82,126.82
05-05-2025,US-West,Compute,533.71,763.35,481.14,97.44,96.15,121.42,124.31
05-05-2025,Europe-North,Compute,324.14,845.59,144.01,97.55,103.63,99.15,124.66
05-05-2025,Europe-North,Storage,517.41,572.29,326.19,98.1,118.49,104.22,126.64
05-05-2025,Europe-North,Storage,529.37,623.23,463.05,98,106.35,128.34,146.87
05-05-2025,US-West,Storage,466.37,842.54,205.5,98.65,96.13,124.82,125.19
05-05-2025,India-South,Storage,332.8,789.34,198.39,97.85,105.65,96.92,121.85
05-05-2025,Europe-North,Storage,403.04,668.67,221.58,97.81,,128.21,145.57
05-05-2025,India-South,Compute,713.35,631.97,329.59,99.47,113.79,107.35,132.09
06-05-2025,Europe-North,Storage,504.53,832.85,168.27,96.96,115.81,105.72,141.03
06-05-2025,US-East,Storage,532.28,594.14,189.2,97.38,123.73,87.36,159.82
06-05-2025,Europe-North,Storage,444.69,624.8,277.84,97.31,108.84,116.4,130.8
06-05-2025,Europe-North,Storage,533.63,739.48,247.84,97.42,119.18,99.28,138.78
06-05-2025,US-East,Storage,639.17,457.29,144.33,99.44,101.33,99.37,123.99
06-05-2025,US-East,Storage,540.34,536.27,107.2,97.72,103.49,125.51,150.95
06-05-2025,India-South,Storage,540.32,783.71,222.06,99.12,108.49,89.41,137.3
06-05-2025,India-South,Storage,618.02,756.26,177.54,96.72,95.42,119.08,135.32
07-05-2025,India-South,Storage,576.87,515.76,356.97,99.72,104.22,106.41,117.74
07-05-2025,US-West,Compute,502.67,821.58,304.39,98.79,95.39,89.55,167.33
07-05-2025,US-West,Compute,563.4,375.15,174.55,98.23,108.69,104.57,121.78
07-05-2025,Europe-North,Storage,766.72,648.12,223.1,96.6,102.76,87.14,118.83
07-05-2025,US-West,Compute,491.17,732.61,154.2,97.82,96.76,113.02,147.69
07-05-2025,US-West,Compute,545.61,618.87,190.58,98.94,107.87,122.73,144.01
07-05-2025,India-South,Compute,691.91,800.29,,96.68,109.86,109.84,121.61
07-05-2025,Europe-North,Storage,,699.14,238.92,98.59,94.92,122.19,147.85
07-05-2025,US-West,Compute,614.63,801.82,,96.99,105.35,93.14,134.77
07-05-2025,Europe-North,Storage,,679.24,217.56,99.93,104.24,110.57,114.49
07-05-2025,India-South,Compute,528.88,806.43,257.13,98.93,108.43,115.64,129.56
07-05-2025,US-West,Storage,531.38,713.8,231.84,97.56,98.13,95.95,130.15
08-05-2025,Europe-North,Storage,627.54,776.79,289.79,99.3,111.63,85.68,109.8
08-05-2025,US-West,Compute,595.45,646.11,188.21,97.13,100.98,123.2,112.96
08-05-2025,Europe-North,Storage,754.39,461.94,297.15,97.61,107.54,99.83,133.53
08-05-2025,India-South,Compute,651.01,569.14,239.48,97.98,100.3,120.5,110.52
08-05-2025,Europe-North,Compute,582.14,592.92,79.99,98.54,104.63,98.6,137.05
08-05-2025,US-West,Compute,499.26,651.36,193.47,98.33,104.42,115.25,115.41
08-05-2025,US-West,Storage,256.32,767.6,220.43,99.32,124.32,103.51,140.62
08-05-2025,Europe-North,Storage,492.73,906.42,384.81,99.7,96.64,104.04,124.05
08-05-2025,US-West,Storage,251.46,552.33,119.94,96.89,99.98,101.42,137.47
08-05-2025,Europe-North,Compute,283.69,410.15,20.06,96.97,105.13,92.96,130.4
09-05-2025,Europe-North,Storage,479.45,643.31,286.54,98.84,116.85,93.63,158.49
09-05-2025,US-East,Storage,358.91,756.32,436,97.01,102.05,124.88,130.03
09-05-2025,India-South,Storage,505.03,492.83,141.75,97.17,103.8,101.75,159.83
09-05-2025,India-South,Compute,451.54,771.51,193.96,99.44,96.46,82.17,128.66
09-05-2025,Europe-North,Compute,560.02,393.85,263.82,98.97,103.93,116.71,101.93
10-05-2025,Europe-North,Compute,278.46,528.44,300.45,96.63,112.92,105.68,126.35
10-05-2025,US-West,Storage,421.4,847.37,253.68,96.59,109.36,120.23,138.49
10-05-2025,Europe-North,Compute,358.54,681.51,249.58,96.54,119.39,112.05,142.38
10-05-2025,US-East,Storage,346.05,300.92,202.07,98,112.45,104.85,133.95
10-05-2025,India-South,Compute,312.44,629.95,128.66,97.19,107.19,114.17,148.77
10-05-2025,US-West,Storage,,787.42,116.35,97.12,112.76,104.62,158.86
10-05-2025,US-East,Compute,488.44,921.43,84.13,98.97,98.54,93.56,128.61
10-05-2025,Europe-North,Storage,532.03,675.8,280.66,97.65,111.42,104.82,120.04
10-05-2025,US-East,Storage,539.75,703.85,229.96,99.41,108.77,109.26,135.24
11-05-2025,US-West,Compute,786.82,644,194.74,97.18,100.3,114.52,147.53
11-05-2025,India-South,Storage,461.65,502.21,189.36,99.6,117.71,85.69,138.72
11-05-2025,India-South,Compute,487.08,646.12,347.59,98.23,104.83,126.25,134.9
11-05-2025,India-South,Compute,576.75,587.02,305.87,96.86,102.94,121.95,133.75
11-05-2025,US-East,Storage,607.83,788.38,163.34,99.96,105.84,111.12,114.64
11-05-2025,Europe-North,Compute,649.16,819.82,150.39,96.82,115.16,101.62,119.92
12-05-2025,Europe-North,Storage,542.01,551.2,321.03,96.87,102.74,112.89,115.27
12-05-2025,US-East,Storage,973.65,401.82,307.83,98.76,106.68,95.98,140.76
12-05-2025,India-South,Storage,478.02,769.4,296.97,99.5,105.16,125.85,117.38
12-05-2025,US-West,Storage,395.64,868.38,465.23,96.84,119.73,104.09,135.29
12-05-2025,Europe-North,Storage,560.23,593.84,253.57,97.3,104.9,109.35,108.1
12-05-2025,US-West,Compute,614.41,530.58,237.93,97.41,111.04,95.7,154.93
12-05-2025,US-West,Storage,583.09,736.23,242.17,98.51,104.73,104.64,147.95
13-05-2025,India-South,Compute,355.75,567.6,332.99,97.65,97.06,101.82,138.74
13-05-2025,US-East,Compute,587.09,694.48,,97.5,108.52,106.41,100.32
13-05-2025,US-West,Compute,600.66,485.05,273,98.17,111.22,102.92,141.7
13-05-2025,US-East,Compute,704,919.17,335.25,99.77,103.79,106.41,128.46
13-05-2025,India-South,Compute,499.76,735.14,426.1,96.79,91.95,123.93,135.69
13-05-2025,US-West,Compute,605.55,539.01,179.1,98.73,101.56,110.33,173.53
13-05-2025,US-West,Storage,462.22,558.24,160.67,97.61,87.12,98.71,146.62
13-05-2025,US-East,Storage,536.84,459.29,,99.97,121.53,100.66,141.45
13-05-2025,US-West,Compute,229.63,592.92,197.2,98.33,112.42,111.74,138.71
13-05-2025,Europe-North,Storage,465.37,337.21,302.56,97.28,102.1,104.99,163.32
13-05-2025,Europe-North,Compute,517.57,596.07,332.28,97.35,98.26,108.75,136.14
13-05-2025,US-West,Storage,666.75,732.2,377.08,98.74,95.98,124.76,109.18
14-05-2025,India-South,Storage,398.65,584.94,289.59,98.02,,99.61,130.32
14-05-2025,India-South,Compute,560.37,510.5,357.63,98.27,104.12,96.92,115.36
14-05-2025,US-East,Compute,283.93,639.56,225.19,98.08,103.72,124.82,124.93
14-05-2025,Europe-North,Compute,637.03,757.73,125.28,99.71,94.9,116.2,147.56
14-05-2025,US-West,Storage,666.25,859.21,226.96,97.23,88.15,119.95,136.65
14-05-2025,US-East,Storage,464.11,568.45,245.65,99.21,100.16,128.83,147.84
14-05-2025,US-East,Storage,715.74,839.14,260.48,98.54,109.59,116.31,126.86
15-05-2025,US-East,Storage,513.62,626.5,295.99,97.44,116.78,110.75,131.41
15-05-2025,US-East,Storage,521.07,536.85,181.25,96.95,112.41,96.93,135.34
15-05-2025,US-West,Compute,457.32,704.71,262.83,99.08,112.66,96.63,119.23
15-05-2025,US-East,Compute,546.21,486.91,307.75,97.35,103.09,126.88,131.43
15-05-2025,US-West,Storage,379.45,504.3,259.28,97.91,109.18,125.84,131.87
15-05-2025,US-East,Storage,626.44,611.4,200.95,98.12,120.62,111.35,103.42
15-05-2025,US-West,Compute,461.64,528.76,315.71,98.54,115.87,103.85,145.6
15-05-2025,India-South,Storage,677.4,393.13,378.59,98.76,124.13,102.95,116.5
15-05-2025,US-East,Storage,500.29,587.24,249.95,97.73,105.06,93.54,108.74
16-05-2025,US-East,Storage,648.02,929.77,280.74,99.86,107.96,102.14,116.08
16-05-2025,Europe-North,Compute,377.44,331.63,162.12,97.01,103.84,129.07,128.61
16-05-2025,India-South,Storage,758.55,527.19,284.11,99.01,97.64,121.63,140.01
16-05-2025,US-East,Compute,746.07,571.62,447.71,98.9,92.99,110.7,105.42
16-05-2025,Europe-North,Storage,389.89,731.36,171.82,99.04,91.27,133.82,143.71
16-05-2025,India-South,Compute,,767.26,420.32,96.66,114.84,127.55,110.08
16-05-2025,US-West,Compute,690.65,671.01,334.58,97.66,98.5,96.08,136.65
16-05-2025,India-South,Storage,606.41,992.68,173.39,97.42,,123.06,125.89
16-05-2025,US-East,Storage,346.8,805.41,83.6,99.61,108.55,105.62,130.66
16-05-2025,India-South,Storage,660.22,588.45,218.37,98.07,107.22,118.99,139.88
16-05-2025,India-South,Storage,711.27,644.39,328.45,98.69,111.52,114.26,136.7
17-05-2025,US-West,Storage,764.77,457.57,280.54,99.86,104.53,117.39,114.85
17-05-2025,US-East,Compute,632.33,668.92,469.14,99.02,103.43,122.58,125.84
17-05-2025,US-West,Compute,631.46,1111.81,320.74,99.04,88.94,94.27,155.72
17-05-2025,India-South,Compute,398.84,698.88,255.86,97.14,113.38,122.93,131.87
17-05-2025,India-South,Storage,555.92,636.53,419.96,97.12,111.39,113.06,155.67
17-05-2025,US-West,Storage,482.5,595.69,139.08,99.95,107.13,88.71,130.2
17-05-2025,India-South,Storage,519.77,768.09,321.68,98.57,102,119.52,135.96
18-05-2025,US-West,Storage,496.72,502.75,309.41,98.93,106.21,108.65,120.71
18-05-2025,US-West,Storage,551.46,628.52,298.7,99.45,101.88,119.59,115.89
18-05-2025,US-West,Storage,609.99,507.65,327.32,99.14,93.46,94.18,143.34
18-05-2025,US-East,Storage,652.38,812.1,177.89,99.38,103.55,118.17,106.98
18-05-2025,Europe-North,Compute,364.14,822.09,157.15,96.68,103.09,115.4,131.82
18-05-2025,US-East,Storage,429.96,652.48,334.87,97.17,104.89,112.15,147.69
18-05-2025,US-West,Compute,678.66,595.04,311.59,99.12,97.07,109.41,141.78
18-05-2025,Europe-North,Storage,495.65,629.71,319.97,98.29,86.15,108.31,105.02
18-05-2025,US-East,Storage,,659.38,244.79,99.87,98.35,118.4,129.93
18-05-2025,US-West,Compute,562.79,679.71,240.01,97.18,116.39,101.46,119
19-05-2025,US-West,Compute,391.73,669.2,362.88,97.14,111.5,128.44,140.24
19-05-2025,US-West,Storage,541.25,644.82,416.99,98.12,103.82,102.73,77.01
19-05-2025,Europe-North,Storage,437.02,739.82,379.81,96.72,110.13,87.36,125.37
19-05-2025,Europe-North,Compute,546.14,574.39,,97.76,107.22,106.45,123.95
19-05-2025,US-East,Storage,521.39,813.03,273.14,96.76,100.33,111.37,125.12
20-05-2025,Europe-North,Storage,759.06,621.35,321.1,98.64,99.95,105.72,145.27
20-05-2025,Europe-North,Storage,583.59,649.48,229.21,98.79,119.79,113.86,141.44
20-05-2025,Europe-North,Compute,496.41,717,273.94,99.53,106.33,106.36,134.85
20-05-2025,US-West,Compute,378.78,877.05,393.46,97.49,99.17,109.4,148
20-05-2025,US-West,Storage,703.79,664.19,386.43,98.42,112.96,100.15,142.9
20-05-2025,Europe-North,Compute,508.19,738.87,247.66,97.45,103.37,115.25,125.04
20-05-2025,US-West,Compute,567.43,749.16,151.43,96.94,109.6,107.2,124.36
20-05-2025,Europe-North,Compute,202.55,694.01,287.37,97.06,115.61,121.3,134.72
20-05-2025,India-South,Storage,394.85,570.95,54.57,98.5,,113.94,91.22
20-05-2025,Europe-North,Storage,435.9,787.19,259.99,97.53,118.63,111.07,109.54
21-05-2025,India-South,Compute,398.08,462.22,114.98,98.67,94.27,116.96,133.18
21-05-2025,US-East,Compute,556.04,824.21,307.66,98.4,111.11,127.42,137.12
21-05-2025,India-South,Storage,257.9,556.64,234.92,96.94,102.13,136.83,105.19
21-05-2025,US-East,Compute,456.75,985.14,324.99,98.02,101.05,95.01,131.26
21-05-2025,US-West,Storage,,809.78,390.68,98.91,109.81,124.68,155.78
21-05-2025,US-West,Compute,486.86,861.52,390.81,97.74,,125.61,133.17
21-05-2025,US-West,Storage,687.28,722.13,235.02,99.45,102.62,101.26,130.33
21-05-2025,US-East,Compute,747.61,702.42,366.85,97.13,111.43,125.97,127.37
21-05-2025,India-South,Storage,348.16,635.12,259.38,96.97,96.18,119.88,135.45
21-05-2025,Europe-North,Storage,463.81,692.65,281.33,99.26,107.93,106.62,97.47
21-05-2025,US-East,Compute,368.08,743.98,173.5,97.84,114.07,77.95,141.91
21-05-2025,US-East,Compute,226.21,704.39,318.75,99.97,104.77,122.84,137.13
21-05-2025,Europe-North,Storage,601.23,565.93,319.96,98.27,120.64,112.68,97.25
21-05-2025,US-East,Compute,402.03,793.3,139.63,98.95,,106.41,162.22
22-05-2025,US-East,Compute,537.11,721.12,248.16,99.21,108.47,102.63,147.87
22-05-2025,Europe-North,Storage,619.2,857.14,227.23,97.24,107.49,123.42,130.02
22-05-2025,US-East,Storage,,547.1,175.39,97.51,111.35,100.34,125.4
22-05-2025,US-East,Compute,735.6,460.53,239.8,98.78,103.37,113.09,114.72
22-05-2025,US-West,Storage,569.67,957.58,302.57,98.43,77.92,104.18,141.96
22-05-2025,India-South,Compute,521.8,681.39,25.02,97.77,113.45,98.12,133.08
22-05-2025,US-East,Storage,501.3,635.9,,99.68,112.68,86.3,124.09
22-05-2025,India-South,Compute,670.89,556.62,,98.66,101.29,106.65,141.28
23-05-2025,US-West,Compute,210.76,704.02,470.25,97.3,107.74,127.56,121.77
23-05-2025,India-South,Compute,492.3,626.87,412.85,96.6,90.34,115.37,145.34
23-05-2025,Europe-North,Compute,674.22,877.75,389.22,97.17,103.78,102.12,127.54
23-05-2025,US-East,Storage,350.57,388.61,270.79,96.73,117.7,127.96,129.27
24-05-2025,US-West,Compute,625.47,479.35,303.14,99.41,101.07,98.47,150.17
24-05-2025,US-West,Compute,546.99,614.07,350.95,96.88,98.82,115.08,123.51
24-05-2025,Europe-North,Storage,815.75,580.26,225.16,97.73,101.26,108.62,120.41
24-05-2025,US-East,Storage,649.3,585.56,67.6,97.3,96.84,104.54,113.9
24-05-2025,US-West,Compute,640.47,568.96,279.06,98.18,112.1,94.59,132.78
25-05-2025,India-South,Storage,,993.61,270.95,99.35,100.75,138.67,124.33
25-05-2025,US-East,Storage,100.5,588.3,195.37,97.09,101.62,88.15,133.56
25-05-2025,India-South,Storage,285.9,479.78,221.64,99.76,104.06,122.25,135.29
25-05-2025,India-South,Storage,469.72,801.11,148.04,98.94,122.1,87.3,135.81
25-05-2025,US-East,Storage,700.33,645.01,315.21,99.43,111.01,103.32,128.37
25-05-2025,US-East,Compute,,756.46,353.47,99.07,121.24,125.39,105.46
25-05-2025,US-East,Compute,509.22,765.49,324.82,99.98,,116.38,116.54
25-05-2025,Europe-North,Storage,455.44,813.37,,97.92,102.53,114.87,114.63
25-05-2025,India-South,Compute,492.75,634.48,172.51,96.83,101.59,124.83,122.98
25-05-2025,India-South,Storage,625.38,789.02,323.41,97.53,113.54,102.46,125.74
26-05-2025,India-South,Compute,,420.18,316.09,98.1,107.92,114.68,132.25
26-05-2025,Europe-North,Storage,671.08,854.21,147.43,97.28,111.48,118.47,123.43
26-05-2025,US-West,Storage,760.71,637.44,353.04,97.03,105.8,121.61,131.83
26-05-2025,US-East,Compute,,599.26,164.39,99.74,95.07,104.36,134.08
26-05-2025,US-East,Storage,450.74,871.02,295.27,98.16,92.2,101.09,149.57
26-05-2025,India-South,Storage,360.47,928.7,123.55,98.58,98.64,93.18,112.71
26-05-2025,Europe-North,Storage,623.19,349.68,327.09,99.01,91.04,103.13,135.29
26-05-2025,US-West,Compute,461.69,600.63,374.93,99.82,102.1,109.72,146.93
26-05-2025,Europe-North,Compute,361.56,834.77,247.2,97.44,99.38,99.96,108.65
26-05-2025,Europe-North,Compute,595.12,324,221.7,99.33,104.03,133.5,139.92
26-05-2025,US-East,Compute,695.29,722.53,325.76,97.69,115.6,94.98,120.04
26-05-2025,US-East,Storage,444.67,475.02,351.84,98.69,95.89,121.33,152.19
26-05-2025,US-East,Storage,617.3,629.54,221.57,98.22,107.07,103.61,142.48
27-05-2025,US-East,Compute,622.84,742.34,383.77,98.94,95.02,91.58,160.37
27-05-2025,India-South,Compute,599.65,696.75,314.44,99.8,,109.64,123.55
27-05-2025,US-East,Compute,560.99,616.75,223.63,99.2,,119.33,128.48
27-05-2025,US-East,Compute,673.71,502.76,139.81,99.98,100.79,103.54,122.81
27-05-2025,India-South,Storage,466.04,520.89,261.51,98.31,104.66,100.34,157.35
27-05-2025,US-West,Storage,393.28,633.46,272.44,98.91,105.71,125.53,136.04
27-05-2025,India-South,Storage,550.04,793.31,234.05,98.51,98.16,126.57,119.77
27-05-2025,India-South,Storage,223.48,470.95,251.37,99.69,107.83,101.68,122.65
28-05-2025,India-South,Storage,628.5,561.66,269.44,98.5,101.83,111.52,104.22
28-05-2025,India-South,Compute,555.84,605.16,,99.95,98.7,106.03,120.46
28-05-2025,India-South,Storage,441.87,605.46,316.94,98.03,101.41,100.35,154.03
28-05-2025,US-East,Compute,473.13,378,473.9,99.87,107.62,101.02,110.29
28-05-2025,India-South,Storage,512.19,671.01,302.06,99.58,104.23,110.04,124.3
28-05-2025,US-West,Storage,490.53,575.98,250.85,99.74,113.09,76.45,127.93
29-05-2025,US-East,Compute,405.99,498.22,285.54,96.8,127.37,102.58,142.43
29-05-2025,US-East,Storage,591.38,614.37,263.74,99.26,110.89,113.44,98.01
29-05-2025,India-South,Compute,461.2,406.51,274.12,97.09,91.9,111.03,125.55
29-05-2025,India-South,Compute,475.17,472.1,434.12,96.84,96.81,114.74,130.03
29-05-2025,US-West,Storage,,439.87,164.58,97.48,96.79,107.4,130.72
29-05-2025,US-West,Storage,414.85,751.32,352.26,98.79,102.55,83.3,128.72
30-05-2025,US-East,Compute,493.65,487.17,408.26,98.28,107.73,96.54,138.09
30-05-2025,US-West,Compute,592.6,740.28,257.16,98.21,107.03,126.84,135.02
30-05-2025,US-East,Storage,,727.23,318.94,99.96,105.54,106.43,112.18
30-05-2025,US-West,Compute,681.66,638.21,376.16,99.63,99.33,103.44,95.94
30-05-2025,US-East,Storage,587.3,453.62,317.72,99.27,87.63,128.43,114.32
30-05-2025,US-West,Compute,554.32,655.14,313.63,99.51,109.04,119.51,143.61
30-05-2025,Europe-North,Compute,452,792.04,256.44,96.83,106.21,134.33,130.21
30-05-2025,US-East,Storage,484.73,660.85,278.76,99.42,97.05,112.19,132.5
30-05-2025,US-East,Storage,616.27,669.79,364.4,99.62,105.97,102.51,139.27
30-05-2025,US-West,Compute,402.66,676.38,166.77,98.45,103.67,120.46,142.43
30-05-2025,US-East,Compute,449.8,763.26,191.61,97.35,98.72,102.96,133.3
30-05-2025,US-West,Storage,647.69,477.58,134.04,99.55,103.37,122.58,120.15
30-05-2025,Europe-North,Compute,406.57,742.51,190.31,99.51,109.17,130,133.64
30-05-2025,US-East,Storage,570.9,497.66,171.29,97.67,102.95,110.52,144.54
30-05-2025,US-East,Storage,304.57,377.76,218.17,97.86,113.49,93.62,139.71
30-05-2025,Europe-North,Storage,532.04,589.77,215.17,97.3,100.72,109.19,128.35
31-05-2025,India-South,Compute,,614.42,451.73,96.7,101.26,106.52,145.24
31-05-2025,US-West,Storage,374.12,610.97,235.23,96.88,113.37,100.41,118.32
31-05-2025,Europe-North,Storage,627.81,610.08,253.45,98.74,,108.96,136.9
31-05-2025,US-East,Compute,376.47,702.06,339.55,97.52,99.26,97.85,144.47
31-05-2025,US-East,Storage,377.44,528.02,255.56,96.7,93.94,88.5,128.78
31-05-2025,India-South,Storage,523.13,514.27,335.51,97.38,108.88,101.6,100.99
01-06-2025,US-West,Storage,609.07,665.17,58.78,99.61,109.37,122.1,144.21
01-06-2025,Europe-North,Storage,625.29,1044.97,256.4,97.27,104.95,121.81,120.51
01-06-2025,US-West,Compute,405.4,1009.58,117.62,99.37,119.01,98.35,130.13
01-06-2025,Europe-North,Compute,593.23,873.5,148.36,98.16,96.18,118.35,108.19
01-06-2025,Europe-North,Storage,477.63,693.41,179.51,99.23,101.28,94.88,112.81
01-06-2025,Europe-North,Storage,501.49,792.11,407.12,99.58,95.06,111.73,167.45
01-06-2025,Europe-North,Compute,578,552.83,338.05,97.22,118.77,120.63,109.95
01-06-2025,Europe-North,Compute,490.45,354.13,308.63,98.67,96.53,91.93,117.29
01-06-2025,US-East,Storage,407.62,687.17,206.69,97.62,111.31,113.8,118.96
01-06-2025,US-East,Storage,420.64,735.41,180.68,98.03,103.39,100.9,142.49
01-06-2025,US-East,Storage,518.98,530.74,55.8,99.55,82.98,116.62,163.41
01-06-2025,India-South,Storage,414.72,527.98,382.89,99.98,,88.25,96.44
01-06-2025,US-East,Compute,511.91,633.5,243.22,97,115.97,78.4,141.95
01-06-2025,India-South,Storage,650.72,656.4,344.63,97.06,97.75,104.29,130.14
02-06-2025,US-East,Storage,482.98,646.92,303.76,96.58,,104.13,143.77
02-06-2025,US-West,Compute,574.41,646.92,208.26,98.85,103.25,97.78,120.11
02-06-2025,US-East,Compute,480.52,510.48,242.86,96.55,88.02,97.02,94.11
02-06-2025,India-South,Compute,650.18,642.2,271.09,99.44,100.72,131.25,136.87
02-06-2025,US-East,Compute,467.19,730.29,241.9,99.1,99.05,118.35,132.68
02-06-2025,US-West,Compute,476.38,390.62,368.77,97.02,99.92,103.8,140.77
02-06-2025,India-South,Storage,705.83,689.5,,98.73,96.97,121.45,134.01
02-06-2025,India-South,Storage,,916.73,358.5,98.22,115.64,126.18,156.68
02-06-2025,US-West,Compute,579.8,885.18,163.75,98.65,107.95,93.45,147.95
02-06-2025,Europe-North,Compute,598.81,493.08,217.6,99.72,102.7,123.47,132.03
02-06-2025,US-West,Storage,507.49,643.76,243.17,99.53,100.86,125.78,161.08
02-06-2025,US-East,Compute,226.18,763.1,254.51,99.27,107.14,119.63,116.65
03-06-2025,US-West,Storage,389.39,758.79,227.62,96.79,111.6,104.19,123.4
03-06-2025,Europe-North,Storage,587.38,667.95,216.58,97.64,98.83,116.96,161.52
03-06-2025,US-East,Storage,562.46,528.52,364.08,96.92,98.69,104.83,129.13
03-06-2025,US-West,Compute,671.17,620.43,197.04,98.71,107.07,120.1,150.54
03-06-2025,India-South,Compute,778.08,483.49,277.87,99.87,103.72,124.92,120.17
